,,,#VALUE!,,,,,,,,,,,,,
 ,4.76E+06,126 545.4  ,0.5,,,,,,,,,,,,,
 ,4.75E+06,126 525.8  ,1.5,,,,,,,,,,,,,
 ,3.31E+07,126 279.0  ,0.5,,,,,,,,,,,,,
 ,3.39E+07,126 236.4  ,1.5,,,,,,,,,,,,,
205.865, , ,#VALUE!,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
205.901, , ,#VALUE!,,,,,,,,,,,,,
 ,4.60E+06,113 976.72 ,1.5,,,,,,,,,,,,,
 ,4.59E+06,113 962.08 ,0.5,,,,,,,,,,,,,
207.202,9.60E+07,103 556.16 ,2.5,,,,,,,,,,,,,
 ,6.80E+06,103 556.16 ,2.5,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
207.27,1.00E+08,103 556.03 ,3.5,,,,,,,,,,,,,
213.399, , ,#VALUE!,,,,,,,,,,,,,
213.64, , ,#VALUE!,,,,,,,,,,,,,
213.656, , ,#VALUE!,,,,,,,,,,,,,
 ,2.44E+07,121 590.19 ,1.5,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
 ,2.41E+07,121 444.12 ,0.5,,,,,,,,,,,,,
 ,4.02E+06,124 495.7  ,1.5,,,,,,,,,,,,,
 ,7.65E+06,124 495.7  ,1.5,,,,,,,,,,,,,
 ,5.01E+07,124 495.7  ,2.5,,,,,,,,,,,,,
 ,2.35E+01,42 932.62 ,1.5,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
233.44,5.51E+03,42 824.29 ,0.5,,,,,,,,,,,,,
233.461,2.44E+03,43 107.91 ,2.5,,,,,,,,,,,,,
234.42,1.31E+03,42 932.62 ,1.5,,,,,,,,,,,,,
234.954, , ,#VALUE!,,,,,,,,,,,,,
235.017,4.70E+03,42 824.29 ,0.5,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
235.309, , ,#VALUE!,,,,,,,,,,,,,
235.63, , ,#VALUE!,,,,,,,,,,,,,
235.718, , ,#VALUE!,,,,,,,,,,,,,
235.797, , ,#VALUE!,,,,,,,,,,,,,
236.02, , ,#VALUE!,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
236.697, , ,#VALUE!,,,,,,,,,,,,,
237.426, , ,#VALUE!,,,,,,,,,,,,,
 ,1.36E+01,84 004.26 ,1.5,,,,,,,,,,,,,
 ,1.36E-03,84 004.26 ,1.5,,,,,,,,,,,,,
242.845, , ,#VALUE!,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
 ,2.84E-03,84 004.26 ,1.5,,,,,,,,,,,,,
 ,5.22E-03,83 801.95 ,0.5,,,,,,,,,,,,,
 ,3.47E+07,122 163.48 ,1.5,,,,,,,,,,,,,
 ,1.07E+07,122 163.54 ,2.5,,,,,,,,,,,,,
 ,1.79E+06,122 163.48 ,1.5,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
 ,3.56E-03,84 004.26 ,1.5,,,,,,,,,,,,,
 ,3.00E+00,83 801.95 ,0.5,,,,,,,,,,,,,
 ,2.58E+01,83 801.95 ,0.5,,,,,,,,,,,,,
 ,1.13E+07,119 311.34 ,2.5,,,,,,,,,,,,,
 ,8.07E+05,119 311.34 ,2.5,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
 ,1.21E+07,119 311.19 ,3.5,,,,,,,,,,,,,
 ,5.48E+06,119 273.81 ,1.5,,,,,,,,,,,,,
 ,4.92E+07,119 273.81 ,1.5,,,,,,,,,,,,,
 ,5.36E+07,119 245.22 ,0.5,,,,,,,,,,,,,
 ,1.56E+02,81 251.32 ,1.5,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
 ,1.33E+06,103 885.25 ,1.5,,,,,,,,,,,,,
 ,2.51E+02,81 191.34 ,0.5,,,,,,,,,,,,,
 ,1.33E+06,103 860.74 ,0.5,,,,,,,,,,,,,
 ,2.29E+01,81 251.32 ,1.5,,,,,,,,,,,,,
 ,9.22E+02,81 191.34 ,0.5,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
 ,4.47E+03,81 251.32 ,1.5,,,,,,,,,,,,,
 ,8.48E+06,121 590.19 ,1.5,,,,,,,,,,,,,
 ,3.36E+07,121 444.12 ,0.5,,,,,,,,,,,,,
 ,4.17E+07,121 590.19 ,1.5,,,,,,,,,,,,,
 ,1.65E+07,121 444.12 ,0.5,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
 ,1.77E+07,118 522.86 ,1.5,,,,,,,,,,,,,
268.221,3.49E+06,118 522.86 ,1.5,,,,,,,,,,,,,
 ,1.56E+07,117 914.80 ,0.5,,,,,,,,,,,,,
 ,3.17E+07,117 914.80 ,0.5,,,,,,,,,,,,,
 ,1.30E+00,79 355.02 ,2.5,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
 ,1.28E+00,79 338.50 ,1.5,,,,,,,,,,,,,
 ,7.08E+05,113 976.72 ,1.5,,,,,,,,,,,,,
 ,8.38E+06,113 962.08 ,0.5,,,,,,,,,,,,,
288.751,6.39E+06,113 976.72 ,1.5,,,,,,,,,,,,,
290.428,3.58E+07,113 760.32 ,2.5,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
 ,2.55E+06,113 760.32 ,2.5,,,,,,,,,,,,,
290.569,3.83E+07,113 760.15 ,3.5,,,,,,,,,,,,,
 ,1.47E-02,76 665.35 ,0.5,,,,,,,,,,,,,
 ,6.15E+00,76 665.35 ,0.5,,,,,,,,,,,,,
 ,7.13E-02,76 665.35 ,0.5,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
 ,5.44E+01,76 665.35 ,0.5,,,,,,,,,,,,,
302.155, , ,#VALUE!,,,,,,,,,,,,,
303, , ,#VALUE!,,,,,,,,,,,,,
304.157, , ,#VALUE!,,,,,,,,,,,,,
304.219, , ,#VALUE!,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
304.369, , ,#VALUE!,,,,,,,,,,,,,
304.385, , ,#VALUE!,,,,,,,,,,,,,
304.577, , ,#VALUE!,,,,,,,,,,,,,
304.83, , ,#VALUE!,,,,,,,,,,,,,
305.318, , ,#VALUE!,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
318.897, , ,#VALUE!,,,,,,,,,,,,,
319.225, , ,#VALUE!,,,,,,,,,,,,,
319.309, , ,#VALUE!,,,,,,,,,,,,,
319.421, , ,#VALUE!,,,,,,,,,,,,,
319.469, , ,#VALUE!,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
319.541, , ,#VALUE!,,,,,,,,,,,,,
319.951, , ,#VALUE!,,,,,,,,,,,,,
320.249, , ,#VALUE!,,,,,,,,,,,,,
320.387,4.45E+07,112 394.56 ,1.5,,,,,,,,,,,,,
321.003,5.29E+07,112 394.72 ,2.5,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
 ,8.82E+06,112 394.56 ,1.5,,,,,,,,,,,,,
321.466, , ,#VALUE!,,,,,,,,,,,,,
321.799, , ,#VALUE!,,,,,,,,,,,,,
322.044, , ,#VALUE!,,,,,,,,,,,,,
322.301, , ,#VALUE!,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
333.314,1.00E+07,111 184.46 ,0.5,,,,,,,,,,,,,
333.982,2.00E+07,111 184.46 ,0.5,,,,,,,,,,,,,
 ,9.93E-03,84 004.26 ,1.5,,,,,,,,,,,,,
 ,5.64E-03,84 004.26 ,1.5,,,,,,,,,,,,,
 ,6.22E-03,83 801.95 ,0.5,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
385.366,5.11E+06,81 251.32 ,1.5,,,,,,,,,,,,,
385.602,4.40E+07,81 251.32 ,1.5,,,,,,,,,,,,,
386.26,3.91E+07,81 191.34 ,0.5,,,,,,,,,,,,,
395.574, , ,#VALUE!,,,,,,,,,,,,,
397.746, , ,#VALUE!,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
399.177, , ,#VALUE!,,,,,,,,,,,,,
399.801, , ,#VALUE!,,,,,,,,,,,,,
 ,2.00E+05,103 885.25 ,1.5,,,,,,,,,,,,,
407.545,4.00E+06,103 885.25 ,1.5,,,,,,,,,,,,,
407.678,4.00E+06,103 860.74 ,0.5,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
412.807,1.49E+08,103 556.16 ,2.5,,,,,,,,,,,,,
 ,1.07E+07,103 556.16 ,2.5,,,,,,,,,,,,,
413.089,1.74E+08,103 556.03 ,3.5,,,,,,,,,,,,,
418.335, , ,#VALUE!,,,,,,,,,,,,,
419.072, , ,#VALUE!,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
419.813, , ,#VALUE!,,,,,,,,,,,,,
 ,8.14E+06,124 822.14 ,2.5,,,,,,,,,,,,,
 ,5.82E+05,124 822.14 ,2.5,,,,,,,,,,,,,
 ,8.73E+06,124 822.08 ,3.5,,,,,,,,,,,,,
462.142,1.28E+07,122 655.37 ,2.5,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
 ,9.18E+05,122 655.37 ,2.5,,,,,,,,,,,,,
462.172,1.37E+07,122 655.25 ,3.5,,,,,,,,,,,,,
 ,4.40E+05,124 948.40 ,3.5,,,,,,,,,,,,,
 ,7.06E+06,124 948.40 ,4.5,,,,,,,,,,,,,
 ,6.16E+06,124 948.40 ,3.5,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
488.32, , ,#VALUE!,,,,,,,,,,,,,
 ,1.80E+06,124 276.7  ,0.5,,,,,,,,,,,,,
 ,3.50E+06,124 276.7  ,0.5,,,,,,,,,,,,,
490.699, , ,#VALUE!,,,,,,,,,,,,,
493.28, , ,#VALUE!,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
504.103,7.00E+07,101 023.05 ,1.5,,,,,,,,,,,,,
505.598,1.45E+08,101 024.35 ,2.5,,,,,,,,,,,,,
 ,2.10E+07,101 023.05 ,1.5,,,,,,,,,,,,,
 ,1.30E+04,103 556.16 ,2.5,,,,,,,,,,,,,
518.19, , ,#VALUE!,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
518.525, , ,#VALUE!,,,,,,,,,,,,,
 ,7.74E+05,122 835.13 ,3.5,,,,,,,,,,,,,
 ,1.24E+07,122 835.13 ,4.5,,,,,,,,,,,,,
 ,1.08E+07,122 835.13 ,3.5,,,,,,,,,,,,,
519.286, , ,#VALUE!,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
520.241, , ,#VALUE!,,,,,,,,,,,,,
529.519, , ,#VALUE!,,,,,,,,,,,,,
540.534, , ,#VALUE!,,,,,,,,,,,,,
541.724, , ,#VALUE!,,,,,,,,,,,,,
542.892, , ,#VALUE!,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
543.289, , ,#VALUE!,,,,,,,,,,,,,
543.862, , ,#VALUE!,,,,,,,,,,,,,
544.726, , ,#VALUE!,,,,,,,,,,,,,
545.449, , ,#VALUE!,,,,,,,,,,,,,
545.645, , ,#VALUE!,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
 ,5.36E+06,122 163.48 ,1.5,,,,,,,,,,,,,
546.643,2.16E+07,119 311.34 ,2.5,,,,,,,,,,,,,
546.687,1.54E+06,119 311.34 ,2.5,,,,,,,,,,,,,
 ,2.31E+07,119 311.19 ,3.5,,,,,,,,,,,,,
546.921, , ,#VALUE!,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
 ,6.42E+06,122 163.54 ,2.5,,,,,,,,,,,,,
 ,1.07E+06,122 163.48 ,1.5,,,,,,,,,,,,,
 ,4.30E+05,119 273.81 ,1.5,,,,,,,,,,,,,
 ,3.87E+06,119 273.81 ,1.5,,,,,,,,,,,,,
 ,4.41E+06,119 245.22 ,0.5,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
549.645, , ,#VALUE!,,,,,,,,,,,,,
554.074, , ,#VALUE!,,,,,,,,,,,,,
 ,2.90E+06,121 814.38 ,0.5,,,,,,,,,,,,,
 ,5.70E+06,121 814.38 ,0.5,,,,,,,,,,,,,
557.666, , ,#VALUE!,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
 ,2.36E+05,132 162.29 ,3.5,,,,,,,,,,,,,
563.297,4.00E+06,132 162.29 ,3.5,,,,,,,,,,,,,
563.948, , ,#VALUE!,,,,,,,,,,,,,
 ,4.26E+05,131 988.05 ,2.5,,,,,,,,,,,,,
566.066,7.00E+06,131 988.05 ,2.5,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
566.956,5.00E+07,132 162.29 ,3.5,,,,,,,,,,,,,
568.144,1.00E+07,131 861.93 ,1.5,,,,,,,,,,,,,
568.881,4.60E+07,131 988.05 ,2.5,,,,,,,,,,,,,
570.137,4.50E+07,131 861.93 ,1.5,,,,,,,,,,,,,
570.637,6.10E+07,131 784.9  ,0.5,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
578.573, , ,#VALUE!,,,,,,,,,,,,,
579.49, , ,#VALUE!,,,,,,,,,,,,,
580.047, , ,#VALUE!,,,,,,,,,,,,,
580.674, , ,#VALUE!,,,,,,,,,,,,,
582.78, , ,#VALUE!,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
584.613, , ,#VALUE!,,,,,,,,,,,,,
586.748, , ,#VALUE!,,,,,,,,,,,,,
586.84, , ,#VALUE!,,,,,,,,,,,,,
591.522, , ,#VALUE!,,,,,,,,,,,,,
595.756,5.60E+07,97 972.09 ,0.5,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
597.893,1.13E+08,97 972.09 ,0.5,,,,,,,,,,,,,
606.745, , ,#VALUE!,,,,,,,,,,,,,
608.006, , ,#VALUE!,,,,,,,,,,,,,
608.667, , ,#VALUE!,,,,,,,,,,,,,
 ,1.61E+06,119 578.23 ,3.5,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
 ,2.58E+07,119 578.23 ,4.5,,,,,,,,,,,,,
 ,2.25E+07,119 578.23 ,3.5,,,,,,,,,,,,,
634.71,5.84E+07,81 251.32 ,1.5,,,,,,,,,,,,,
637.136,6.80E+07,81 191.34 ,0.5,,,,,,,,,,,,,
666.052,3.64E+07,131 988.05 ,2.5,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
666.5,2.16E+07,131 861.93 ,1.5,,,,,,,,,,,,,
667.188,4.80E+07,132 162.29 ,3.5,,,,,,,,,,,,,
 ,1.24E+06,118 522.93 ,2.5,,,,,,,,,,,,,
 ,6.19E+04,118 522.93 ,2.5,,,,,,,,,,,,,
 ,1.30E+06,118 522.86 ,1.5,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
669.938,4.20E+07,131 784.9  ,0.5,,,,,,,,,,,,,
 ,2.70E+07,131 861.93 ,1.5,,,,,,,,,,,,,
671.704, , ,#VALUE!,,,,,,,,,,,,,
675.028,1.49E+07,131 988.05 ,2.5,,,,,,,,,,,,,
 ,8.31E+06,131 784.9  ,0.5,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
 ,2.44E+06,131 861.93 ,1.5,,,,,,,,,,,,,
681.845,1.08E+07,118 522.86 ,1.5,,,,,,,,,,,,,
 ,1.30E+07,118 522.93 ,2.5,,,,,,,,,,,,,
682.982,2.16E+06,118 522.86 ,1.5,,,,,,,,,,,,,
 ,5.38E+06,117 914.80 ,0.5,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
 ,1.07E+07,117 914.80 ,0.5,,,,,,,,,,,,,
 ,6.20E+00,79 355.02 ,2.5,,,,,,,,,,,,,
 ,6.18E+00,79 338.50 ,1.5,,,,,,,,,,,,,
 ,2.10E+04,113 976.72 ,1.5,,,,,,,,,,,,,
 ,1.89E+05,113 976.72 ,1.5,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
 ,6.75E+04,113 962.08 ,0.5,,,,,,,,,,,,,
784.88,3.73E+07,113 760.32 ,2.5,,,,,,,,,,,,,
 ,2.66E+06,113 760.32 ,2.5,,,,,,,,,,,,,
784.972,3.99E+07,113 760.15 ,3.5,,,,,,,,,,,,,
 ,2.41E+05,126 396.47 ,3.5,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
 ,3.85E+06,126 396.47 ,4.5,,,,,,,,,,,,,
 ,3.37E+06,126 396.47 ,3.5,,,,,,,,,,,,,
 ,1.48E-02,55 325.18 ,2.5,,,,,,,,,,,,,
 ,1.49E-02,55 309.35 ,1.5,,,,,,,,,,,,,
 ,6.56E-04,55 309.35 ,1.5,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
 ,4.41E+06,124 822.14 ,2.5,,,,,,,,,,,,,
 ,3.15E+05,124 822.14 ,2.5,,,,,,,,,,,,,
 ,4.73E+06,124 822.08 ,3.5,,,,,,,,,,,,,
 ,1.35E-03,55 325.18 ,2.5,,,,,,,,,,,,,
 ,3.13E-05,55 325.18 ,2.5,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
 ,2.52E+00,55 309.35 ,1.5,,,,,,,,,,,,,
 ,8.18E-06,55 309.35 ,1.5,,,,,,,,,,,,,
 ,6.65E-03,55 325.18 ,2.5,,,,,,,,,,,,,
 ,1.98E-04,55 325.18 ,2.5,,,,,,,,,,,,,
 ,8.35E-05,55 309.35 ,1.5,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
 ,7.52E-04,55 309.35 ,1.5,,,,,,,,,,,,,
 ,3.73E+05,124 948.40 ,3.5,,,,,,,,,,,,,
 ,5.97E+06,124 948.40 ,4.5,,,,,,,,,,,,,
 ,5.22E+06,124 948.40 ,3.5,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
