257.773, , ,  ,#VALUE!,,,,,,,,,,
258.461, , ,  ,#VALUE!,,,,,,,,,,
259.031, , ,  ,#VALUE!,,,,,,,,,,
259.142, , ,  ,#VALUE!,,,,,,,,,,
259.264, , ,  ,#VALUE!,,,,,,,,,,
 , , , ,#VALUE!,,,,,,,,,, 
259.771, , ,  ,#VALUE!,,,,,,,,,,
260.293, , ,  ,#VALUE!,,,,,,,,,,
260.857, , ,  ,#VALUE!,,,,,,,,,,
262.869, , ,  ,#VALUE!,,,,,,,,,,
265.596, , ,  ,#VALUE!,,,,,,,,,,
 , , , ,#VALUE!,,,,,,,,,, 
266.14, , ,  ,#VALUE!,,,,,,,,,,
266.164, , ,  ,#VALUE!,,,,,,,,,,
266.764, , ,  ,#VALUE!,,,,,,,,,,
266.886, , ,  ,#VALUE!,,,,,,,,,,
266.929, , ,  ,#VALUE!,,,,,,,,,,
 , , , ,#VALUE!,,,,,,,,,, 
267.413, , ,  ,#VALUE!,,,,,,,,,,
267.469, , ,  ,#VALUE!,,,,,,,,,,
267.815, , ,  ,#VALUE!,,,,,,,,,,
268.397, , ,  ,#VALUE!,,,,,,,,,,
268.782, , ,  ,#VALUE!,,,,,,,,,,
 , , , ,#VALUE!,,,,,,,,,, 
269.19, , ,  ,#VALUE!,,,,,,,,,,
269.305, , ,  ,#VALUE!,,,,,,,,,,
269.341, , ,  ,#VALUE!,,,,,,,,,,
269.546, , ,  ,#VALUE!,,,,,,,,,,
269.683, , ,  ,#VALUE!,,,,,,,,,,
 , , , ,#VALUE!,,,,,,,,,, 
270.407, , ,  ,#VALUE!,,,,,,,,,,
273.624, , ,  ,#VALUE!,,,,,,,,,,
275.947, , ,  ,#VALUE!,,,,,,,,,,
276.953, , ,  ,#VALUE!,,,,,,,,,,
278.449, , ,  ,#VALUE!,,,,,,,,,,
 , , , ,#VALUE!,,,,,,,,,, 
280.051, , ,  ,#VALUE!,,,,,,,,,,
280.275, , ,  ,#VALUE!,,,,,,,,,,
280.93, , ,  ,#VALUE!,,,,,,,,,,
281.264, , ,  ,#VALUE!,,,,,,,,,,
285.214, , ,  ,#VALUE!,,,,,,,,,,
 , , , ,#VALUE!,,,,,,,,,, 
285.768, , ,  ,#VALUE!,,,,,,,,,,
288.629, , ,  ,#VALUE!,,,,,,,,,,
289.445, , ,  ,#VALUE!,,,,,,,,,,
289.744, , ,  ,#VALUE!,,,,,,,,,,
289.886, , ,  ,#VALUE!,,,,,,,,,,
 , , , ,#VALUE!,,,,,,,,,, 
290.154, , ,  ,#VALUE!,,,,,,,,,,
291.03, , ,  ,#VALUE!,,,,,,,,,,
291.475, , ,  ,#VALUE!,,,,,,,,,,
291.53, , ,  ,#VALUE!,,,,,,,,,,
291.56, , ,  ,#VALUE!,,,,,,,,,,
 , , , ,#VALUE!,,,,,,,,,, 
291.624, , ,  ,#VALUE!,,,,,,,,,,
291.889, , ,  ,#VALUE!,,,,,,,,,,
292.416, , ,  ,#VALUE!,,,,,,,,,,
292.453, , ,  ,#VALUE!,,,,,,,,,,
293.289, , ,  ,#VALUE!,,,,,,,,,,
 , , , ,#VALUE!,,,,,,,,,, 
294.005, , ,  ,#VALUE!,,,,,,,,,,
295.621, , ,  ,#VALUE!,,,,,,,,,,
296.887, , ,  ,#VALUE!,,,,,,,,,,
297.778, , ,  ,#VALUE!,,,,,,,,,,
298.703, , ,  ,#VALUE!,,,,,,,,,,
 , , , ,#VALUE!,,,,,,,,,, 
298.857, , ,  ,#VALUE!,,,,,,,,,,
299.6, , ,  ,#VALUE!,,,,,,,,,,
299.903, , ,  ,#VALUE!,,,,,,,,,,
300.552, , ,  ,#VALUE!,,,,,,,,,,
300.93, , ,  ,#VALUE!,,,,,,,,,,
 , , , ,#VALUE!,,,,,,,,,, 
301.059, , ,  ,#VALUE!,,,,,,,,,,
301.618, , ,  ,#VALUE!,,,,,,,,,,
301.917, , ,  ,#VALUE!,,,,,,,,,,
302.029, , ,  ,#VALUE!,,,,,,,,,,
302.343, , ,  ,#VALUE!,,,,,,,,,,
 , , , ,#VALUE!,,,,,,,,,, 
302.733, , ,  ,#VALUE!,,,,,,,,,,
303.16, , ,  ,#VALUE!,,,,,,,,,,
304.496, , ,  ,#VALUE!,,,,,,,,,,
305.113, , ,  ,#VALUE!,,,,,,,,,,
305.324, , ,  ,#VALUE!,,,,,,,,,,
 , , , ,#VALUE!,,,,,,,,,, 
305.355, , ,  ,#VALUE!,,,,,,,,,,
306.278, , ,  ,#VALUE!,,,,,,,,,,
306.409, , ,  ,#VALUE!,,,,,,,,,,
306.569, , ,  ,#VALUE!,,,,,,,,,,
306.72, , ,  ,#VALUE!,,,,,,,,,,
 , , , ,#VALUE!,,,,,,,,,, 
306.903, , ,  ,#VALUE!,,,,,,,,,,
307.005, , ,  ,#VALUE!,,,,,,,,,,
307.26, , ,  ,#VALUE!,,,,,,,,,,
307.886, , ,  ,#VALUE!,,,,,,,,,,
308.236, , ,  ,#VALUE!,,,,,,,,,,
 , , , ,#VALUE!,,,,,,,,,, 
308.678, , ,  ,#VALUE!,,,,,,,,,,
308.843, , ,  ,#VALUE!,,,,,,,,,,
308.958, , ,  ,#VALUE!,,,,,,,,,,
310.254, , ,  ,#VALUE!,,,,,,,,,,
310.296, , ,  ,#VALUE!,,,,,,,,,,
 , , , ,#VALUE!,,,,,,,,,, 
311.789, , ,  ,#VALUE!,,,,,,,,,,
311.962, , ,  ,#VALUE!,,,,,,,,,,
312.194, , ,  ,#VALUE!,,,,,,,,,,
312.305, , ,  ,#VALUE!,,,,,,,,,,
312.454, , ,  ,#VALUE!,,,,,,,,,,
 , , , ,#VALUE!,,,,,,,,,, 
313.135, , ,  ,#VALUE!,,,,,,,,,,
313.426, , ,  ,#VALUE!,,,,,,,,,,
313.964, , ,  ,#VALUE!,,,,,,,,,,
314.006, , ,  ,#VALUE!,,,,,,,,,,
314.522, , ,  ,#VALUE!,,,,,,,,,,
 , , , ,#VALUE!,,,,,,,,,, 
314.667, , ,  ,#VALUE!,,,,,,,,,,
314.704, , ,  ,#VALUE!,,,,,,,,,,
314.715, , ,  ,#VALUE!,,,,,,,,,,
314.871, , ,  ,#VALUE!,,,,,,,,,,
315.562, , ,  ,#VALUE!,,,,,,,,,,
 , , , ,#VALUE!,,,,,,,,,, 
316.242, , ,  ,#VALUE!,,,,,,,,,,
316.293, , ,  ,#VALUE!,,,,,,,,,,
316.574, , ,  ,#VALUE!,,,,,,,,,,
316.752, , ,  ,#VALUE!,,,,,,,,,,
316.832, , ,  ,#VALUE!,,,,,,,,,,
 , , , ,#VALUE!,,,,,,,,,, 
316.984, , ,  ,#VALUE!,,,,,,,,,,
317.376, , ,  ,#VALUE!,,,,,,,,,,
317.466, , ,  ,#VALUE!,,,,,,,,,,
318.054, , ,  ,#VALUE!,,,,,,,,,,
318.388, , ,  ,#VALUE!,,,,,,,,,,
 , , , ,#VALUE!,,,,,,,,,, 
318.726, , ,  ,#VALUE!,,,,,,,,,,
318.803, , ,  ,#VALUE!,,,,,,,,,,
319.469, , ,  ,#VALUE!,,,,,,,,,,
319.56, , ,  ,#VALUE!,,,,,,,,,,
319.956, , ,  ,#VALUE!,,,,,,,,,,
 , , , ,#VALUE!,,,,,,,,,, 
321.893, , ,  ,#VALUE!,,,,,,,,,,
321.998, , ,  ,#VALUE!,,,,,,,,,,
323.003, , ,  ,#VALUE!,,,,,,,,,,
323.106, , ,  ,#VALUE!,,,,,,,,,,
323.96, , ,  ,#VALUE!,,,,,,,,,,
 , , , ,#VALUE!,,,,,,,,,, 
324, , ,  ,#VALUE!,,,,,,,,,,
325.232, , ,  ,#VALUE!,,,,,,,,,,
326.297, , ,  ,#VALUE!,,,,,,,,,,
326.387, , ,  ,#VALUE!,,,,,,,,,,
326.49, , ,  ,#VALUE!,,,,,,,,,,
 , , , ,#VALUE!,,,,,,,,,, 
326.64, , ,  ,#VALUE!,,,,,,,,,,
327.414, , ,  ,#VALUE!,,,,,,,,,,
327.433, , ,  ,#VALUE!,,,,,,,,,,
327.732, , ,  ,#VALUE!,,,,,,,,,,
328.031, , ,  ,#VALUE!,,,,,,,,,,
 , , , ,#VALUE!,,,,,,,,,, 
328.14, , ,  ,#VALUE!,,,,,,,,,,
328.31, , ,  ,#VALUE!,,,,,,,,,,
328.504, , ,  ,#VALUE!,,,,,,,,,,
328.755, , ,  ,#VALUE!,,,,,,,,,,
329.156, , ,  ,#VALUE!,,,,,,,,,,
 , , , ,#VALUE!,,,,,,,,,, 
329.307, , ,  ,#VALUE!,,,,,,,,,,
329.533, , ,  ,#VALUE!,,,,,,,,,,
329.866, , ,  ,#VALUE!,,,,,,,,,,
330.495, , ,  ,#VALUE!,,,,,,,,,,
330.744, , ,  ,#VALUE!,,,,,,,,,,
 , , , ,#VALUE!,,,,,,,,,, 
330.851, , ,  ,#VALUE!,,,,,,,,,,
331.438, , ,  ,#VALUE!,,,,,,,,,,
332.115, , ,  ,#VALUE!,,,,,,,,,,
332.228, , ,  ,#VALUE!,,,,,,,,,,
332.338, , ,  ,#VALUE!,,,,,,,,,,
 , , , ,#VALUE!,,,,,,,,,, 
332.389, , ,  ,#VALUE!,,,,,,,,,,
332.44, ,33 495.130 ,9,19,,,,,,,,,,
332.908, , ,  ,#VALUE!,,,,,,,,,,
333.448, , ,  ,#VALUE!,,,,,,,,,,
333.67, , ,  ,#VALUE!,,,,,,,,,,
 , , , ,#VALUE!,,,,,,,,,, 
333.803, , ,  ,#VALUE!,,,,,,,,,,
333.9, , ,  ,#VALUE!,,,,,,,,,,
334.727, , ,  ,#VALUE!,,,,,,,,,,
334.807, , ,  ,#VALUE!,,,,,,,,,,
334.942, , ,  ,#VALUE!,,,,,,,,,,
 , , , ,#VALUE!,,,,,,,,,, 
336.225, , ,  ,#VALUE!,,,,,,,,,,
336.493, , ,  ,#VALUE!,,,,,,,,,,
337.061, , ,  ,#VALUE!,,,,,,,,,,
337.15, , ,  ,#VALUE!,,,,,,,,,,
337.236, , ,  ,#VALUE!,,,,,,,,,,
 , , , ,#VALUE!,,,,,,,,,, 
337.272, , ,  ,#VALUE!,,,,,,,,,,
337.503, , ,  ,#VALUE!,,,,,,,,,,
337.873, , ,  ,#VALUE!,,,,,,,,,,
337.886, , ,  ,#VALUE!,,,,,,,,,,
338.28, , ,  ,#VALUE!,,,,,,,,,,
 , , , ,#VALUE!,,,,,,,,,, 
339.06, , ,  ,#VALUE!,,,,,,,,,,
339.128, , ,  ,#VALUE!,,,,,,,,,,
339.835, , ,  ,#VALUE!,,,,,,,,,,
339.91, , ,  ,#VALUE!,,,,,,,,,,
340.053, , ,  ,#VALUE!,,,,,,,,,,
 , , , ,#VALUE!,,,,,,,,,, 
340.086, , ,  ,#VALUE!,,,,,,,,,,
340.233, , ,  ,#VALUE!,,,,,,,,,,
341.04, , ,  ,#VALUE!,,,,,,,,,,
341.068, , ,  ,#VALUE!,,,,,,,,,,
341.376, , ,  ,#VALUE!,,,,,,,,,,
 , , , ,#VALUE!,,,,,,,,,, 
341.624, , ,  ,#VALUE!,,,,,,,,,,
342.034, , ,  ,#VALUE!,,,,,,,,,,
343.061, , ,  ,#VALUE!,,,,,,,,,,
343.326, , ,  ,#VALUE!,,,,,,,,,,
343.972, , ,  ,#VALUE!,,,,,,,,,,
 , , , ,#VALUE!,,,,,,,,,, 
344.037, , ,  ,#VALUE!,,,,,,,,,,
344.458, , ,  ,#VALUE!,,,,,,,,,,
344.64, , ,  ,#VALUE!,,,,,,,,,,
344.946, , ,  ,#VALUE!,,,,,,,,,,
345.406, , ,  ,#VALUE!,,,,,,,,,,
 , , , ,#VALUE!,,,,,,,,,, 
346.038, , ,  ,#VALUE!,,,,,,,,,,
346.297, , ,  ,#VALUE!,,,,,,,,,,
346.803, , ,  ,#VALUE!,,,,,,,,,,
347.173, , ,  ,#VALUE!,,,,,,,,,,
347.237, , ,  ,#VALUE!,,,,,,,,,,
 , , , ,#VALUE!,,,,,,,,,, 
347.279, , ,  ,#VALUE!,,,,,,,,,,
347.3, , ,  ,#VALUE!,,,,,,,,,,
348.017, , ,  ,#VALUE!,,,,,,,,,,
348.304, , ,  ,#VALUE!,,,,,,,,,,
348.369, , ,  ,#VALUE!,,,,,,,,,,
 , , , ,#VALUE!,,,,,,,,,, 
348.951, , ,  ,#VALUE!,,,,,,,,,,
349.2, , ,  ,#VALUE!,,,,,,,,,,
349.421, , ,  ,#VALUE!,,,,,,,,,,
349.536, , ,  ,#VALUE!,,,,,,,,,,
350.084, , ,  ,#VALUE!,,,,,,,,,,
 , , , ,#VALUE!,,,,,,,,,, 
350.745, , ,  ,#VALUE!,,,,,,,,,,
350.917,5.37E+07,28 488.810 ,9,19,,,,,,,,,,
351.01, , ,  ,#VALUE!,,,,,,,,,,
351.31, , ,  ,#VALUE!,,,,,,,,,,
351.976, , ,  ,#VALUE!,,,,,,,,,,
 , , , ,#VALUE!,,,,,,,,,, 
352.366, , ,  ,#VALUE!,,,,,,,,,,
352.514, , ,  ,#VALUE!,,,,,,,,,,
352.561, , ,  ,#VALUE!,,,,,,,,,,
353.632, , ,  ,#VALUE!,,,,,,,,,,
353.794, , ,  ,#VALUE!,,,,,,,,,,
 , , , ,#VALUE!,,,,,,,,,, 
354.024, , ,  ,#VALUE!,,,,,,,,,,
354.389, , ,  ,#VALUE!,,,,,,,,,,
355.196, , ,  ,#VALUE!,,,,,,,,,,
356.174, ,31 078.460 ,8,17,,,,,,,,,,
356.29, , ,  ,#VALUE!,,,,,,,,,,
 , , , ,#VALUE!,,,,,,,,,, 
356.735, , ,  ,#VALUE!,,,,,,,,,,
356.852,1.13E+08,28 014.875 ,8,17,,,,,,,,,,
356.898, , ,  ,#VALUE!,,,,,,,,,,
357.207, , ,  ,#VALUE!,,,,,,,,,,
357.92, , ,  ,#VALUE!,,,,,,,,,,
 , , , ,#VALUE!,,,,,,,,,, 
358.503, , ,  ,#VALUE!,,,,,,,,,,
358.744, , ,  ,#VALUE!,,,,,,,,,,
359.638, , ,  ,#VALUE!,,,,,,,,,,
359.806, , ,  ,#VALUE!,,,,,,,,,,
360.044, , ,  ,#VALUE!,,,,,,,,,,
 , , , ,#VALUE!,,,,,,,,,, 
360.49, , ,  ,#VALUE!,,,,,,,,,,
361.133, , ,  ,#VALUE!,,,,,,,,,,
361.463, , ,  ,#VALUE!,,,,,,,,,,
361.566, , ,  ,#VALUE!,,,,,,,,,,
361.658, , ,  ,#VALUE!,,,,,,,,,,
 , , , ,#VALUE!,,,,,,,,,, 
361.786, , ,  ,#VALUE!,,,,,,,,,,
361.973, , ,  ,#VALUE!,,,,,,,,,,
362.554, , ,  ,#VALUE!,,,,,,,,,,
362.65, , ,  ,#VALUE!,,,,,,,,,,
362.944, , ,  ,#VALUE!,,,,,,,,,,
 , , , ,#VALUE!,,,,,,,,,, 
363.329, , ,  ,#VALUE!,,,,,,,,,,
363.846, , ,  ,#VALUE!,,,,,,,,,,
364.166, , ,  ,#VALUE!,,,,,,,,,,
364.706, , ,  ,#VALUE!,,,,,,,,,,
364.775, , ,  ,#VALUE!,,,,,,,,,,
 , , , ,#VALUE!,,,,,,,,,, 
365.04, ,30 809.590 ,8,17,,,,,,,,,,
365.488, , ,  ,#VALUE!,,,,,,,,,,
365.888,1.71E+08,28 339.285 ,6,13,,,,,,,,,,
366.312, , ,  ,#VALUE!,,,,,,,,,,
367.635,1.19E+08,28 209.430 ,7,15,,,,,,,,,,
 , , , ,#VALUE!,,,,,,,,,, 
367.789, , ,  ,#VALUE!,,,,,,,,,,
368.226, , ,  ,#VALUE!,,,,,,,,,,
368.815, , ,  ,#VALUE!,,,,,,,,,,
369.115, , ,  ,#VALUE!,,,,,,,,,,
369.295, , ,  ,#VALUE!,,,,,,,,,,
 , , , ,#VALUE!,,,,,,,,,, 
369.685, , ,  ,#VALUE!,,,,,,,,,,
370.286,6.19E+07,28 014.875 ,8,17,,,,,,,,,,
370.392, ,30 225.865 ,7,15,,,,,,,,,,
370.93, , ,  ,#VALUE!,,,,,,,,,,
371.176, , ,  ,#VALUE!,,,,,,,,,,
 , , , ,#VALUE!,,,,,,,,,, 
371.945, , ,  ,#VALUE!,,,,,,,,,,
372.991, , ,  ,#VALUE!,,,,,,,,,,
373.239, , ,  ,#VALUE!,,,,,,,,,,
374.717, , ,  ,#VALUE!,,,,,,,,,,
374.734, , ,  ,#VALUE!,,,,,,,,,,
 , , , ,#VALUE!,,,,,,,,,, 
375.524, , ,  ,#VALUE!,,,,,,,,,,
375.744, , ,  ,#VALUE!,,,,,,,,,,
375.79, , ,  ,#VALUE!,,,,,,,,,,
376.5136, ,29 992.75  ,5,11,,,,,,,,,,
377.649, ,29 912.930 ,6,13,,,,,,,,,,
 , , , ,#VALUE!,,,,,,,,,, 
378.722, , ,  ,#VALUE!,,,,,,,,,,
380.18, , ,  ,#VALUE!,,,,,,,,,,
380.685, , ,  ,#VALUE!,,,,,,,,,,
384.25, , ,  ,#VALUE!,,,,,,,,,,
384.561, , ,  ,#VALUE!,,,,,,,,,,
 , , , ,#VALUE!,,,,,,,,,, 
384.873,5.43E+07,25 975.160 ,8,17,,,,,,,,,,
386.975, , ,  ,#VALUE!,,,,,,,,,,
387.417,1.00E+08,25 804.650 ,7,15,,,,,,,,,,
389.658, , ,  ,#VALUE!,,,,,,,,,,
389.92, ,28 649.095 ,7,15,,,,,,,,,,
 , , , ,#VALUE!,,,,,,,,,, 
391.952, , ,  ,#VALUE!,,,,,,,,,,
392.21, , ,  ,#VALUE!,,,,,,,,,,
392.274, , ,  ,#VALUE!,,,,,,,,,,
392.545, , ,  ,#VALUE!,,,,,,,,,,
393.524, , ,  ,#VALUE!,,,,,,,,,,
 , , , ,#VALUE!,,,,,,,,,, 
393.952, , ,  ,#VALUE!,,,,,,,,,,
394.689, , ,  ,#VALUE!,,,,,,,,,,
395.836, , ,  ,#VALUE!,,,,,,,,,,
397.684, ,25 138.450 ,8,17,,,,,,,,,,
398.187, , ,  ,#VALUE!,,,,,,,,,,
 , , , ,#VALUE!,,,,,,,,,, 
398.385, , ,  ,#VALUE!,,,,,,,,,,
399.94, , ,  ,#VALUE!,,,,,,,,,,
400.219, , ,  ,#VALUE!,,,,,,,,,,
400.259, , ,  ,#VALUE!,,,,,,,,,,
400.547, , ,  ,#VALUE!,,,,,,,,,,
 , , , ,#VALUE!,,,,,,,,,, 
401.275, , ,  ,#VALUE!,,,,,,,,,,
401.914, , ,  ,#VALUE!,,,,,,,,,,
402.047, , ,  ,#VALUE!,,,,,,,,,,
403.166, , ,  ,#VALUE!,,,,,,,,,,
403.303,3.74E+07,25 804.650 ,7,15,,,,,,,,,,
 , , , ,#VALUE!,,,,,,,,,, 
405.186, , ,  ,#VALUE!,,,,,,,,,,
405.287, , ,  ,#VALUE!,,,,,,,,,,
406.087, , ,  ,#VALUE!,,,,,,,,,,
406.389, , ,  ,#VALUE!,,,,,,,,,,
406.622, , ,  ,#VALUE!,,,,,,,,,,
 , , , ,#VALUE!,,,,,,,,,, 
409.437, , ,  ,#VALUE!,,,,,,,,,,
410.39, , ,  ,#VALUE!,,,,,,,,,,
414.441, , ,  ,#VALUE!,,,,,,,,,,
420.1, , ,  ,#VALUE!,,,,,,,,,,
421.442, , ,  ,#VALUE!,,,,,,,,,,
 , , , ,#VALUE!,,,,,,,,,, 
422.645, , ,  ,#VALUE!,,,,,,,,,,
425.823, , ,  ,#VALUE!,,,,,,,,,,
427.852, , ,  ,#VALUE!,,,,,,,,,,
428.513, , ,  ,#VALUE!,,,,,,,,,,
432.583, , ,  ,#VALUE!,,,,,,,,,,
 , , , ,#VALUE!,,,,,,,,,, 
435.32, , ,  ,#VALUE!,,,,,,,,,,
436.73, , ,  ,#VALUE!,,,,,,,,,,
441.627, , ,  ,#VALUE!,,,,,,,,,,
450.904, , ,  ,#VALUE!,,,,,,,,,,
451.296, , ,  ,#VALUE!,,,,,,,,,,
 , , , ,#VALUE!,,,,,,,,,, 
451.431, , ,  ,#VALUE!,,,,,,,,,,
451.972, , ,  ,#VALUE!,,,,,,,,,,
452.501, , ,  ,#VALUE!,,,,,,,,,,
453.183, , ,  ,#VALUE!,,,,,,,,,,
454.972, , ,  ,#VALUE!,,,,,,,,,,
 , , , ,#VALUE!,,,,,,,,,, 
456.224, , ,  ,#VALUE!,,,,,,,,,,
456.369, , ,  ,#VALUE!,,,,,,,,,,
456.485, , ,  ,#VALUE!,,,,,,,,,,
457.319, , ,  ,#VALUE!,,,,,,,,,,
457.869, , ,  ,#VALUE!,,,,,,,,,,
 , , , ,#VALUE!,,,,,,,,,, 
458.484, , ,  ,#VALUE!,,,,,,,,,,
459.156, , ,  ,#VALUE!,,,,,,,,,,
460.41, , ,  ,#VALUE!,,,,,,,,,,
461.592, , ,  ,#VALUE!,,,,,,,,,,
461.936, , ,  ,#VALUE!,,,,,,,,,,
 , , , ,#VALUE!,,,,,,,,,, 
462.632, , ,  ,#VALUE!,,,,,,,,,,
462.694, , ,  ,#VALUE!,,,,,,,,,,
463.699, , ,  ,#VALUE!,,,,,,,,,,
464.1, , ,  ,#VALUE!,,,,,,,,,,
464.198, , ,  ,#VALUE!,,,,,,,,,,
 , , , ,#VALUE!,,,,,,,,,, 
464.531, ,21 521.06  ,7,15,,,,,,,,,,
468.279, , ,  ,#VALUE!,,,,,,,,,,
468.863, , ,  ,#VALUE!,,,,,,,,,,
469.311, , ,  ,#VALUE!,,,,,,,,,,
469.339, , ,  ,#VALUE!,,,,,,,,,,
 , , , ,#VALUE!,,,,,,,,,, 
470.241, , ,  ,#VALUE!,,,,,,,,,,
470.794, , ,  ,#VALUE!,,,,,,,,,,
471.607, , ,  ,#VALUE!,,,,,,,,,,
472.816, , ,  ,#VALUE!,,,,,,,,,,
475.253, ,21 035.56  ,8,17,,,,,,,,,,
 , , , ,#VALUE!,,,,,,,,,, 
475.844, , ,  ,#VALUE!,,,,,,,,,,
476.019, , ,  ,#VALUE!,,,,,,,,,,
476.237, , ,  ,#VALUE!,,,,,,,,,,
476.447, , ,  ,#VALUE!,,,,,,,,,,
477.836, , ,  ,#VALUE!,,,,,,,,,,
 , , , ,#VALUE!,,,,,,,,,, 
477.88, , ,  ,#VALUE!,,,,,,,,,,
478.991, , ,  ,#VALUE!,,,,,,,,,,
480.187, , ,  ,#VALUE!,,,,,,,,,,
483.759, , ,  ,#VALUE!,,,,,,,,,,
484.269, , ,  ,#VALUE!,,,,,,,,,,
 , , , ,#VALUE!,,,,,,,,,, 
484.489, , ,  ,#VALUE!,,,,,,,,,,
485.654, , ,  ,#VALUE!,,,,,,,,,,
485.887, , ,  ,#VALUE!,,,,,,,,,,
487.557, , ,  ,#VALUE!,,,,,,,,,,
487.612, , ,  ,#VALUE!,,,,,,,,,,
 , , , ,#VALUE!,,,,,,,,,, 
488.115, , ,  ,#VALUE!,,,,,,,,,,
497.099, , ,  ,#VALUE!,,,,,,,,,,
498.016, , ,  ,#VALUE!,,,,,,,,,,
499.382, , ,  ,#VALUE!,,,,,,,,,,
499.584, , ,  ,#VALUE!,,,,,,,,,,
 , , , ,#VALUE!,,,,,,,,,, 
500.61, , ,  ,#VALUE!,,,,,,,,,,
502.424, , ,  ,#VALUE!,,,,,,,,,,
504.206, , ,  ,#VALUE!,,,,,,,,,,
508.005, , ,  ,#VALUE!,,,,,,,,,,
508.912, , ,  ,#VALUE!,,,,,,,,,,
 , , , ,#VALUE!,,,,,,,,,, 
514.108, , ,  ,#VALUE!,,,,,,,,,,
526.211, , ,  ,#VALUE!,,,,,,,,,,
534.783, , ,  ,#VALUE!,,,,,,,,,,
540.206, , ,  ,#VALUE!,,,,,,,,,,
542.41, , ,  ,#VALUE!,,,,,,,,,,
 , , , ,#VALUE!,,,,,,,,,, 
547.034, , ,  ,#VALUE!,,,,,,,,,,
568.574, , ,  ,#VALUE!,,,,,,,,,,
578.518, , ,  ,#VALUE!,,,,,,,,,,
580.313, , ,  ,#VALUE!,,,,,,,,,,
596.734, , ,  ,#VALUE!,,,,,,,,,,
 , , , ,#VALUE!,,,,,,,,,, 
610.429, , ,  ,#VALUE!,,,,,,,,,,
633.168, , ,  ,#VALUE!,,,,,,,,,,
633.491, , ,  ,#VALUE!,,,,,,,,,,
644.687, , ,  ,#VALUE!,,,,,,,,,,
657.404, , ,  ,#VALUE!,,,,,,,,,,
 , , , ,#VALUE!,,,,,,,,,, 
660.717, , ,  ,#VALUE!,,,,,,,,,,
667.794, , ,  ,#VALUE!,,,,,,,,,,
670.679, , ,  ,#VALUE!,,,,,,,,,,
678.512, , ,  ,#VALUE!,,,,,,,,,,
679.458, , ,  ,#VALUE!,,,,,,,,,,
 , , , ,#VALUE!,,,,,,,,,, 
687.418, , ,  ,#VALUE!,,,,,,,,,,
689.637, , ,  ,#VALUE!,,,,,,,,,,
700.599, , ,  ,#VALUE!,,,,,,,,,,
708.285, , ,  ,#VALUE!,,,,,,,,,,
708.922, , ,  ,#VALUE!,,,,,,,,,,
 , , , ,#VALUE!,,,,,,,,,, 
719.589, , ,  ,#VALUE!,,,,,,,,,,
734.888, , ,  ,#VALUE!,,,,,,,,,,
739.827, , ,  ,#VALUE!,,,,,,,,,,
742.424, , ,  ,#VALUE!,,,,,,,,,,
742.962, , ,  ,#VALUE!,,,,,,,,,,
 , , , ,#VALUE!,,,,,,,,,, 
749.969, , ,  ,#VALUE!,,,,,,,,,,
751.977, , ,  ,#VALUE!,,,,,,,,,,
755.759, , ,  ,#VALUE!,,,,,,,,,,
758.203, , ,  ,#VALUE!,,,,,,,,,,
760.118, , ,  ,#VALUE!,,,,,,,,,,
 , , , ,#VALUE!,,,,,,,,,, 
761.601, , ,  ,#VALUE!,,,,,,,,,,
763.905, , ,  ,#VALUE!,,,,,,,,,,
767.272, , ,  ,#VALUE!,,,,,,,,,,
769.474, , ,  ,#VALUE!,,,,,,,,,,
770.616, , ,  ,#VALUE!,,,,,,,,,,
 , , , ,#VALUE!,,,,,,,,,, 
772.697, , ,  ,#VALUE!,,,,,,,,,,
780.733, , ,  ,#VALUE!,,,,,,,,,,
783.291, , ,  ,#VALUE!,,,,,,,,,,
785.579, , ,  ,#VALUE!,,,,,,,,,,
792.79, , ,  ,#VALUE!,,,,,,,,,,
 , , , ,#VALUE!,,,,,,,,,, 
801.016, , ,  ,#VALUE!,,,,,,,,,,
802.542, , ,  ,#VALUE!,,,,,,,,,,
806.735, , ,  ,#VALUE!,,,,,,,,,,
808.506, , ,  ,#VALUE!,,,,,,,,,,
819.482, , ,  ,#VALUE!,,,,,,,,,,
 , , , ,#VALUE!,,,,,,,,,, 
845.006, , ,  ,#VALUE!,,,,,,,,,,
846.58, , ,  ,#VALUE!,,,,,,,,,,
858.345, , ,  ,#VALUE!,,,,,,,,,,
876.574, , ,  ,#VALUE!,,,,,,,,,,
